shot_id,action_type,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_zone_area,game_date,opponent
23734,Pullup Jump shot,33.8303,-2,214,-118.2718,9,4,0,2015-16,45,21,1,Center(C),2015/12/11,SAS
30032,Jump Shot,33.8943,110,150,-118.1598,1,2,1,Mar-02,2,18,0,Right Side Center(RC),2003/5/13,SAS
5181,Jump Shot,33.9643,-44,80,-118.3138,0,3,0,Feb-01,4,9,0,Center(C),2001/12/14,LAC
15981,Layup Shot,34.0443,0,0,-118.2698,0,1,0,1996-97,28,0,,Center(C),1997/1/18,DET
7047,Running Jump Shot,34.0223,-161,22,-118.4308,9,3,0,May-04,14,16,1,Left Side(L),2004/11/17,LAC
22559,Jump Shot,34.0633,-227,-19,-118.4968,4,3,0,Apr-03,51,22,0,Left Side(L),2004/1/28,SEA
24815,Jump Shot,33.8203,135,224,-118.1348,3,4,0,May-04,47,26,0,Right Side Center(RC),2005/3/27,PHI
15968,Layup Shot,34.0403,15,4,-118.2548,8,3,0,Nov-10,10,1,1,Center(C),2011/1/12,GSW
6019,Jump Shot,33.9043,130,140,-118.1398,5,4,0,Jul-06,7,19,1,Right Side Center(RC),2007/1/15,MIA
19061,Jump Shot,33.9533,-21,91,-118.2908,1,1,0,Aug-07,59,9,,Center(C),2008/3/23,GSW
4100,Jump Shot,33.8613,-199,183,-118.4688,9,3,0,Aug-07,15,27,1,Left Side Center(LC),2007/12/28,UTA
19967,Jump Shot,33.8223,110,222,-118.1598,6,4,0,Mar-02,25,24,0,Right Side Center(RC),2003/4/16,GSW
7132,Jump Shot,34.0443,-158,0,-118.4278,10,3,0,Jun-05,15,15,1,Left Side(L),2006/4/2,HOU
27081,Jump Shot,33.9263,-136,118,-118.4058,1,3,1,Sep-08,35,18,,Left Side Center(LC),2009/4/19,UTA
25002,Jump Shot,33.8473,-120,197,-118.3898,1,2,1,1996-97,31,23,,Left Side Center(LC),1997/5/12,UTA
15345,Driving Dunk Shot,34.0443,0,0,-118.2698,1,2,0,1999-00,49,0,,Center(C),2000/3/19,NYK
24577,Jump Shot,33.9783,-187,66,-118.4568,1,4,0,Jan-00,11,19,1,Left Side(L),2000/12/22,DAL
7005,Pullup Jump shot,33.8633,81,181,-118.1888,4,4,1,Sep-08,34,19,0,Right Side Center(RC),2009/5/8,HOU
10722,Jump Shot,33.9843,47,60,-118.2228,5,2,1,Oct-09,26,7,,Center(C),2010/6/17,BOS
21029,Jump Shot,33.9363,-152,108,-118.4218,4,3,1,Sep-08,19,18,1,Left Side(L),2009/5/4,HOU
14394,Jump Shot,33.8313,-125,213,-118.3948,4,2,0,2015-16,54,24,0,Left Side Center(LC),2016/1/7,SAC
23721,Jump Shot,33.8813,182,163,-118.0878,1,4,0,Aug-07,49,24,0,Right Side Center(RC),2008/3/16,HOU
14911,Turnaround Jump Shot,33.9693,110,75,-118.1598,0,2,0,Dec-11,58,13,1,Right Side(R),2012/1/16,DAL
2578,Running Jump Shot,34.0093,54,35,-118.2158,0,3,1,Jul-06,2,6,0,Center(C),2007/4/26,PHX
28333,Jump Shot,34.0493,-182,-5,-118.4518,3,4,0,1997-98,26,18,1,Left Side(L),1998/2/1,CHI
5020,Jump Shot,33.9533,130,91,-118.1398,0,2,0,Sep-08,25,15,1,Right Side(R),2008/12/7,MIL
7753,Jump Shot,34.0213,-212,23,-118.4818,1,2,0,Aug-07,11,21,1,Left Side(L),2008/1/14,SEA
16831,Jump Bank Shot,34.0213,51,23,-118.2188,0,3,0,Oct-09,41,5,1,Center(C),2009/11/6,MEM
27072,Jump Shot,33.9943,2,50,-118.2678,3,2,1,Sep-08,55,5,0,Center(C),2009/5/8,HOU
6751,Layup Shot,34.0443,0,0,-118.2698,0,4,0,Jan-00,38,0,1,Center(C),2001/3/19,ATL
16817,Jump Shot,33.9983,5,46,-118.2648,0,2,0,May-04,38,4,0,Center(C),2004/12/12,ORL
24986,Running Jump Shot,34.0443,72,0,-118.1978,11,1,0,1998-99,20,7,1,Center(C),1999/3/22,DAL
9669,Jump Shot,33.8263,105,218,-118.1648,6,3,0,1996-97,53,24,1,Right Side Center(RC),1997/2/19,CLE
5550,Jump Shot,33.8493,181,195,-118.0888,8,4,0,Dec-11,0,26,,Right Side Center(RC),2012/1/19,MIA
14536,Jump Shot,34.0083,226,36,-118.0438,9,2,1,Jan-00,37,22,0,Right Side(R),2001/5/21,SAS
18665,Driving Layup Shot,34.0443,0,0,-118.2698,3,4,0,May-04,56,0,,Center(C),2005/4/11,PHX
669,Fadeaway Jump Shot,34.0303,122,14,-118.1478,11,2,0,Oct-09,27,12,,Right Side(R),2009/12/26,SAC
29836,Layup Shot,34.0443,0,0,-118.2698,0,2,0,Jun-05,10,0,0,Center(C),2005/12/12,DAL
7569,Slam Dunk Shot,34.0443,0,0,-118.2698,5,4,0,1999-00,11,0,1,Center(C),1999/12/25,SAS
7901,Jump Shot,33.9193,-69,125,-118.3388,10,3,0,Jul-06,35,14,1,Center(C),2006/12/17,WAS
813,Layup Shot,34.0443,-10,0,-118.2798,1,3,0,Mar-02,9,1,0,Center(C),2003/2/4,IND
7657,Driving Layup Shot,34.0443,0,0,-118.2698,11,4,0,1997-98,32,0,0,Center(C),1998/3/20,SEA
29421,Driving Layup Shot,34.0473,18,-3,-118.2518,7,3,0,1999-00,59,1,0,Center(C),2000/2/23,CLE
18970,Driving Dunk Shot,34.0443,0,0,-118.2698,3,2,0,Feb-01,0,0,1,Center(C),2002/4/11,MIN
27467,Running Jump Shot,33.9853,-33,59,-118.3028,2,2,0,1997-98,0,6,1,Center(C),1997/11/19,MIN
11008,Turnaround Jump Shot,33.9223,97,122,-118.1728,0,3,1,Aug-07,34,15,0,Right Side(R),2008/5/16,UTA
2102,Jump Shot,33.8493,160,195,-118.1098,5,4,1,Sep-08,31,25,0,Right Side Center(RC),2009/5/23,DEN
25441,Jump Shot,34.0093,-141,35,-118.4108,10,4,0,Mar-02,49,14,0,Left Side(L),2003/2/21,POR
9415,Layup Shot,34.0193,21,25,-118.2488,5,1,0,Oct-09,23,3,0,Center(C),2010/3/15,GSW
20162,Pullup Bank shot,33.8003,-199,244,-118.4688,2,3,0,2014-15,55,31,0,Left Side Center(LC),2014/11/1,GSW
28979,Driving Layup Shot,34.0443,0,0,-118.2698,1,1,0,1997-98,16,0,0,Center(C),1998/2/27,MIN
24167,Fadeaway Jump Shot,34.0193,105,25,-118.1648,5,1,1,Aug-07,31,10,0,Right Side(R),2008/6/8,BOS
12521,Jump Bank Shot,33.9933,113,51,-118.1568,10,1,0,May-04,43,12,0,Right Side(R),2004/11/19,PHX
18687,Layup Shot,34.0443,8,0,-118.2618,6,3,0,Jul-06,12,0,0,Center(C),2007/2/3,WAS
24327,Turnaround Fadeaway shot,34.0423,89,2,-118.1808,0,2,0,2015-16,36,8,0,Right Side(R),2015/12/25,LAC
4070,Jump Shot,33.9483,51,96,-118.2188,0,4,1,Oct-09,26,10,1,Center(C),2010/5/25,PHX
5636,Driving Layup Shot,34.0373,-16,7,-118.2858,8,3,0,Jun-05,52,1,1,Center(C),2006/1/14,GSW
21677,Turnaround Jump Shot,34.0413,-116,3,-118.3858,6,1,0,Nov-10,45,11,1,Left Side(L),2011/2/27,OKC
11483,Jump Shot,33.8023,102,242,-118.1678,7,3,0,Jul-06,20,26,,Right Side Center(RC),2007/4/15,SEA
23374,Jump Shot,33.9693,-37,75,-118.3068,7,3,0,Nov-10,37,8,,Center(C),2011/3/4,CHA
3370,Jump Shot,33.9833,130,61,-118.1398,0,2,0,1999-00,35,14,0,Right Side(R),2000/2/15,CHI
20647,Jump Shot,33.8363,184,208,-118.0858,6,2,0,Nov-10,25,27,0,Right Side Center(RC),2010/10/31,GSW
12742,Driving Layup Shot,34.0443,0,0,-118.2698,0,3,1,Sep-08,23,0,0,Center(C),2009/5/14,HOU
12972,Turnaround Fadeaway shot,33.8963,-148,148,-118.4178,4,4,0,Aug-07,39,20,1,Left Side Center(LC),2007/12/2,ORL
26848,Slam Dunk Shot,34.0443,0,0,-118.2698,5,2,0,1997-98,2,0,,Center(C),1998/3/29,WAS
29753,Jump Shot,33.8933,-65,151,-118.3348,6,4,0,Sep-08,23,16,1,Left Side Center(LC),2009/3/12,SAS
26101,Jump Shot,34.0283,-171,16,-118.4408,4,1,0,1999-00,21,17,,Left Side(L),2000/1/28,MIL
17557,Jump Shot,33.8123,102,232,-118.1678,0,3,0,Jun-05,19,25,0,Right Side Center(RC),2006/4/9,LAC
25289,Jump Shot,33.8713,118,173,-118.1518,0,1,0,Apr-03,38,20,0,Right Side Center(RC),2004/3/24,SAC
1400,Jump Shot,33.8843,117,160,-118.1528,1,2,1,Jun-05,10,19,1,Right Side Center(RC),2006/5/4,PHX
14811,Turnaround Jump Shot,34.0033,176,41,-118.0938,5,4,0,Jul-06,7,18,1,Right Side(R),2007/2/5,ATL
26767,Jump Shot,33.8903,-222,154,-118.4918,3,3,0,1997-98,52,27,0,Left Side Center(LC),1997/12/28,BOS
30636,Layup Shot,34.0453,1,-1,-118.2688,11,4,0,1997-98,23,0,1,Center(C),1998/1/6,VAN
3009,Fadeaway Jump Shot,34.0273,186,17,-118.0838,3,3,0,Aug-07,16,18,1,Right Side(R),2008/1/31,DET
8743,Turnaround Jump Shot,34.0373,91,7,-118.1788,8,1,1,Feb-01,3,9,1,Right Side(R),2002/6/7,NJN
29865,Jump Shot,33.7973,11,247,-118.2588,9,4,0,Jan-00,18,24,0,Center(C),2000/11/16,SAC
20419,Jump Shot,33.9913,106,53,-118.1638,9,3,0,Dec-11,24,11,1,Right Side(R),2012/3/4,MIA
7931,Running Jump Shot,33.9933,5,51,-118.2648,2,1,1,Jan-00,53,5,1,Center(C),2001/5/8,SAC
18721,Driving Layup Shot,34.0113,11,33,-118.2588,6,2,0,Jun-05,23,3,,Center(C),2006/3/1,POR
28414,Jump Shot,33.8803,140,164,-118.1298,2,3,0,2012-13,28,21,0,Right Side Center(RC),2013/3/13,ATL
18283,Layup Shot,33.8733,63,171,-118.2068,3,2,0,1998-99,51,18,0,Right Side Center(RC),1999/2/19,SAS
15447,Running Jump Shot,33.9873,-4,57,-118.2738,9,3,0,Feb-01,36,5,1,Center(C),2001/12/5,DAL
17038,Jump Shot,34.0213,-141,23,-118.4108,0,3,0,Jan-00,50,14,1,Left Side(L),2001/3/7,TOR
21086,Jump Shot,33.8603,4,184,-118.2658,6,3,0,Nov-10,42,18,0,Center(C),2010/12/25,MIA
23977,Jump Shot,33.8903,-84,154,-118.3538,7,3,0,2012-13,27,17,1,Left Side Center(LC),2013/3/13,ATL
1485,Jump Shot,34.0163,235,28,-118.0348,0,2,0,Feb-01,0,23,0,Right Side(R),2002/1/29,ATL
11403,Jump Shot,34.0413,100,3,-118.1698,6,3,0,Jul-06,33,10,0,Right Side(R),2007/3/16,POR
16587,Jump Shot,33.8463,-179,198,-118.4488,11,3,1,Sep-08,3,26,0,Left Side Center(LC),2009/5/29,DEN
3621,Jump Shot,34.0173,121,27,-118.1488,6,3,0,1999-00,40,12,0,Right Side(R),2000/1/4,LAC
19520,Jump Shot,33.9513,130,93,-118.1398,4,1,1,1999-00,9,15,0,Right Side(R),2000/5/16,PHX
22402,Jump Shot,33.8303,-70,214,-118.3398,5,2,1,1999-00,58,22,0,Left Side Center(LC),2000/5/26,POR
27853,Jump Shot,34.0213,49,23,-118.2208,7,3,0,Jan-00,55,5,0,Center(C),2001/2/4,SAC
27959,Layup Shot,34.0443,-2,0,-118.2718,8,1,0,2012-13,19,0,1,Center(C),2013/2/7,BOS
29974,Jump Shot,33.8733,132,171,-118.1378,3,3,0,Jan-00,14,21,1,Right Side Center(RC),2001/2/2,CHA
11975,Jump Shot,34.0063,-209,38,-118.4788,0,2,0,Jul-06,56,21,0,Left Side(L),2006/12/20,MIN
17694,Jump Shot,33.9093,155,135,-118.1148,6,1,0,2012-13,5,20,0,Right Side Center(RC),2013/4/10,POR
18110,Jump Shot,33.8563,-181,188,-118.4508,10,2,0,2015-16,10,26,0,Left Side Center(LC),2015/12/17,HOU
28006,Jump Shot,33.9643,-4,80,-118.2738,11,1,0,Feb-01,19,8,,Center(C),2002/3/15,LAC
6562,Layup Shot,34.0493,-13,-5,-118.2828,0,2,0,Dec-11,25,1,1,Center(C),2012/1/6,GSW
1945,Jump Shot,34.0213,29,23,-118.2408,0,5,1,1999-00,51,3,,Center(C),2000/6/14,IND
240,Jump Shot,34.0413,-228,3,-118.4978,4,1,1,Aug-07,55,22,1,Left Side(L),2008/6/15,BOS
2003,Slam Dunk Shot,34.0443,0,0,-118.2698,7,3,0,Mar-02,20,0,1,Center(C),2003/4/16,GSW
23814,Jump Shot,34.0413,118,3,-118.1518,9,3,0,Nov-10,8,11,1,Right Side(R),2011/4/12,SAS
18124,Turnaround Jump Shot,34.0343,141,10,-118.1288,9,2,1,Mar-02,17,14,1,Right Side(R),2003/5/9,SAS
27357,Jump Shot,34.0293,-189,15,-118.4588,0,4,0,Jun-05,50,18,0,Left Side(L),2006/1/16,MIA
22744,Jump Shot,33.9623,190,82,-118.0798,2,1,0,Aug-07,29,20,1,Right Side(R),2008/2/3,WAS
417,Layup Shot,34.0443,0,0,-118.2698,0,4,0,1996-97,22,0,0,Center(C),1997/1/26,SEA
16684,Turnaround Fadeaway shot,33.9753,-23,69,-118.2928,9,3,0,Aug-07,14,7,0,Center(C),2008/3/18,DAL
10100,Reverse Layup Shot,33.9953,8,49,-118.2618,5,1,0,Mar-02,11,4,0,Center(C),2002/11/22,CHI
29818,Hook Shot,33.9883,-43,56,-118.3128,7,2,0,May-04,33,7,0,Center(C),2004/11/23,MIL
11479,Fadeaway Jump Shot,34.0023,-7,42,-118.2768,4,2,0,Dec-11,41,4,1,Center(C),2012/2/12,TOR
20673,Jump Shot,33.9303,54,114,-118.2158,1,1,0,Apr-03,26,12,0,Center(C),2004/2/28,WAS
702,Jump Shot,34.0263,172,18,-118.0978,1,2,0,Mar-02,27,17,0,Right Side(R),2003/2/28,SEA
11661,Jump Shot,33.9303,236,114,-118.0338,11,3,0,Aug-07,31,26,0,Right Side Center(RC),2008/1/31,DET
23333,Jump Shot,33.8373,-12,207,-118.2818,7,4,0,Feb-01,5,20,0,Center(C),2001/12/14,LAC
15041,Driving Layup Shot,34.0443,0,0,-118.2698,2,2,0,Jun-05,46,0,1,Center(C),2006/4/19,NOP
27162,Jump Shot,34.0143,-176,30,-118.4458,3,4,0,Jan-00,19,17,,Left Side(L),2000/11/4,VAN
22481,Layup Shot,34.0443,0,0,-118.2698,5,3,0,1998-99,17,0,1,Center(C),1999/3/3,PHX
29315,Hook Shot,34.0023,-68,42,-118.3378,8,4,0,1999-00,29,7,1,Center(C),1999/12/1,GSW
10371,Jump Shot,33.8553,-158,189,-118.4278,6,3,1,Dec-11,54,24,0,Left Side Center(LC),2012/5/16,OKC
16175,Jump Shot,33.8443,147,200,-118.1228,2,1,0,Oct-09,58,24,1,Right Side Center(RC),2010/1/21,CLE
25459,Jump Shot,34.0083,141,36,-118.1288,3,2,0,Aug-07,48,14,0,Right Side(R),2008/1/11,MIL
8404,Layup Shot,34.0443,0,0,-118.2698,4,1,0,Mar-02,3,0,,Center(C),2003/1/5,PHX
12866,Jump Shot,33.9553,-57,89,-118.3268,0,1,0,1998-99,29,10,0,Left Side(L),1999/4/26,HOU
21152,Jump Shot,33.9753,143,69,-118.1268,2,4,0,Mar-02,51,15,0,Right Side(R),2003/2/18,HOU
12740,Driving Layup Shot,34.0443,0,0,-118.2698,1,2,0,Jan-00,14,0,0,Center(C),2000/12/6,GSW
28496,Jump Shot,33.8483,-161,196,-118.4308,5,3,0,Aug-07,58,25,,Left Side Center(LC),2008/2/13,MIN
24521,Layup Shot,34.0443,0,0,-118.2698,3,3,0,Jul-06,1,0,0,Center(C),2007/2/15,CLE
26818,Jump Shot,33.8033,56,241,-118.2138,3,3,0,Dec-11,25,24,1,Center(C),2012/2/12,TOR
11616,Jump Shot,33.9123,-11,132,-118.2808,1,3,0,Sep-08,5,13,1,Center(C),2009/1/31,MEM
258,Jump Shot,33.8033,-138,241,-118.4078,9,4,0,2014-15,36,27,0,Left Side Center(LC),2014/10/28,HOU
30179,Jump Shot,33.9433,-12,101,-118.2818,4,2,0,Jan-00,39,10,1,Center(C),2001/2/28,DEN
18820,Jump Shot,33.8573,-166,187,-118.4358,6,1,0,Mar-02,4,25,1,Left Side Center(LC),2002/11/26,MIA
336,Pullup Jump shot,33.9183,56,126,-118.2138,9,4,0,Dec-11,35,13,1,Center(C),2011/12/26,SAC
23906,Jump Shot,34.0003,130,44,-118.1398,9,3,0,1999-00,34,13,1,Right Side(R),2000/4/10,SEA
15144,Pullup Jump shot,33.8853,34,159,-118.2358,0,4,0,Sep-08,38,16,1,Center(C),2009/3/11,HOU
2375,Jump Shot,33.9933,117,51,-118.1528,9,4,0,Jun-05,32,12,0,Right Side(R),2006/3/26,NOP
16489,Jump Shot,33.9633,-66,81,-118.3358,11,3,0,Mar-02,23,10,1,Left Side(L),2003/1/17,HOU
8619,Jump Shot,33.8253,99,219,-118.1708,4,3,0,2015-16,1,24,,Right Side Center(RC),2015/11/3,DEN
10810,Jump Shot,33.8493,-202,195,-118.4718,0,3,0,Nov-10,7,28,0,Left Side Center(LC),2011/2/16,CLE
20587,Jump Shot,33.9173,142,127,-118.1278,5,1,1,Feb-01,43,19,,Right Side Center(RC),2002/5/18,SAC
6608,Jump Shot,33.9753,158,69,-118.1118,11,2,0,Mar-02,40,17,0,Right Side(R),2003/3/12,DET
17104,Jump Shot,33.8693,-183,175,-118.4528,6,1,0,Oct-09,16,25,,Left Side Center(LC),2010/3/7,ORL
4246,Driving Layup Shot,34.0443,0,0,-118.2698,2,4,0,Jul-06,54,0,1,Center(C),2006/12/25,MIA
1225,Jump Shot,33.8753,-25,169,-118.2948,0,2,1,Jan-00,1,17,0,Center(C),2001/6/6,PHI
17823,Jump Bank Shot,34.0103,-62,34,-118.3318,4,4,1,Oct-09,2,7,1,Center(C),2010/4/18,OKC
20161,Driving Layup Shot,34.0443,0,0,-118.2698,6,3,0,Jul-06,4,0,1,Center(C),2007/4/15,SEA
639,Jump Shot,33.8463,-209,198,-118.4788,4,4,0,2015-16,6,28,0,Left Side Center(LC),2016/2/10,CLE
4705,Layup Shot,34.0433,-15,1,-118.2848,2,2,0,2013-14,4,1,1,Center(C),2013/12/13,OKC
19487,Jump Shot,33.8923,-111,152,-118.3808,1,1,0,Jan-00,24,18,0,Left Side Center(LC),2001/4/12,MIN
7734,Fadeaway Jump Shot,34.0383,-166,6,-118.4358,8,3,1,Oct-09,11,16,0,Left Side(L),2010/4/30,OKC
7316,Turnaround Bank shot,33.9963,32,48,-118.2378,9,2,0,Oct-09,22,5,1,Center(C),2010/1/6,LAC
7692,Layup Shot,34.0443,0,0,-118.2698,0,3,0,Jul-06,59,0,0,Center(C),2007/3/4,PHX
5131,Running Jump Shot,33.9643,1,80,-118.2688,10,3,0,Feb-01,37,8,1,Center(C),2002/3/12,CHA
13509,Jump Shot,33.8573,-62,187,-118.3318,2,3,0,Jul-06,54,19,0,Left Side Center(LC),2007/1/20,NOP
14539,Jump Shot,33.9173,-85,127,-118.3548,3,2,1,Jun-05,24,15,0,Left Side(L),2006/5/4,PHX
4822,Jump Shot,33.8843,-44,160,-118.3138,11,3,1,Aug-07,41,16,1,Center(C),2008/4/26,DEN
15341,Jump Shot,33.9973,-31,47,-118.3008,2,3,1,Jan-00,38,5,1,Center(C),2001/5/6,SAC
20256,Layup Shot,34.0223,-21,22,-118.2908,3,1,0,Dec-11,37,3,,Center(C),2012/2/29,MIN
3985,Jump Shot,33.9213,98,123,-118.1718,10,1,0,Mar-02,46,15,,Right Side(R),2002/12/1,MIN
7448,Jump Shot,33.8043,94,240,-118.1758,3,3,0,Mar-02,6,25,,Right Side Center(RC),2003/2/18,HOU
14817,Cutting Layup Shot,34.0373,22,7,-118.2478,1,2,0,2015-16,48,2,1,Center(C),2015/11/6,BKN
11477,Jump Shot,33.9393,-123,105,-118.3928,11,3,0,Mar-02,37,16,1,Left Side Center(LC),2002/12/20,PHI
3382,Jump Shot,34.0303,-48,14,-118.3178,7,1,0,1998-99,15,5,0,Center(C),1999/3/24,PHX
21258,Driving Dunk Shot,34.0443,0,0,-118.2698,4,4,0,Mar-02,39,0,1,Center(C),2003/1/4,PHX
17497,Jump Shot,33.8393,1,205,-118.2688,5,3,0,2014-15,56,20,1,Center(C),2014/12/9,SAC
17853,Jump Shot,33.9123,15,132,-118.2548,0,1,0,Oct-09,55,13,0,Center(C),2009/12/28,PHX
10131,Slam Dunk Shot,34.0443,0,0,-118.2698,1,2,0,Mar-02,36,0,1,Center(C),2002/11/27,ORL
3523,Jump Shot,33.9183,-213,126,-118.4828,10,2,1,Oct-09,14,24,0,Left Side Center(LC),2010/5/27,PHX
27905,Jump Shot,34.0263,186,18,-118.0838,3,1,0,2015-16,37,18,0,Right Side(R),2016/4/8,NOP
23459,Layup Shot,34.0423,10,2,-118.2598,4,3,0,May-04,55,1,1,Center(C),2005/3/2,BOS
21124,Jump Shot,33.8953,56,149,-118.2138,6,1,0,Sep-08,2,15,1,Center(C),2008/12/16,NYK
21810,Running Jump Shot,33.9863,-5,58,-118.2748,10,4,0,Mar-02,37,5,1,Center(C),2003/2/14,SAS
14338,Jump Shot,33.8003,-56,244,-118.3258,1,3,0,Oct-09,4,25,1,Center(C),2009/12/26,SAC
8519,Running Bank shot,34.0243,-52,20,-118.3218,10,3,1,Aug-07,15,5,1,Center(C),2008/6/10,BOS
23623,Jump Shot,33.8243,-119,220,-118.3888,5,3,0,1997-98,8,25,,Left Side Center(LC),1997/12/20,CHA
22971,Driving Layup Shot,34.0443,0,0,-118.2698,1,3,0,Oct-09,18,0,1,Center(C),2009/12/28,PHX
18198,Jump Shot,33.9723,71,72,-118.1988,6,4,0,Jun-05,21,10,0,Right Side(R),2006/3/3,GSW
15580,Jump Shot,34.0493,231,-5,-118.0388,7,4,0,1997-98,14,23,1,Right Side(R),1998/4/8,VAN
29722,Jump Shot,33.9953,33,49,-118.2368,7,3,0,Mar-02,3,5,0,Center(C),2003/3/20,SAC
3278,Floating Jump shot,34.0333,-64,11,-118.3338,3,3,0,Sep-08,12,6,0,Center(C),2008/12/25,BOS
23110,Jump Shot,34.0353,-116,9,-118.3858,5,3,0,Oct-09,53,11,,Left Side(L),2010/4/2,UTA
8869,Jump Shot,34.0273,-237,17,-118.5068,11,3,0,May-04,37,23,0,Left Side(L),2004/11/13,HOU
15869,Jump Shot,34.0673,130,-23,-118.1398,0,2,0,1999-00,10,13,1,Right Side(R),2000/4/8,SAS
24003,Jump Shot,33.9743,-117,70,-118.3868,10,2,0,Feb-01,16,13,1,Left Side(L),2002/2/24,NYK
14385,Jump Shot,33.8503,5,194,-118.2648,8,1,0,1999-00,6,19,0,Center(C),2000/2/23,CLE
9518,Jump Shot,33.9783,-34,66,-118.3038,7,1,1,Mar-02,10,7,,Center(C),2003/4/24,MIN
25007,Jump Shot,33.9023,215,142,-118.0548,0,1,1,Oct-09,42,25,0,Right Side Center(RC),2010/5/23,PHX
29624,Layup Shot,34.0443,0,0,-118.2698,7,3,0,Jul-06,46,0,,Center(C),2007/1/10,HOU
16535,Driving Layup Shot,34.0443,0,0,-118.2698,9,3,0,Feb-01,52,0,0,Center(C),2001/12/28,TOR
10990,Jump Shot,33.8523,18,192,-118.2518,5,1,1,Mar-02,3,19,,Center(C),2003/4/22,MIN
7787,Jump Shot,33.8933,-201,151,-118.4708,1,2,0,Nov-10,41,25,0,Left Side Center(LC),2011/2/1,HOU
21523,Driving Layup Shot,34.0373,30,7,-118.2398,8,1,0,Feb-01,17,3,,Center(C),2002/1/9,IND
20821,Layup Shot,34.0443,0,0,-118.2698,0,4,0,1996-97,59,0,0,Center(C),1996/11/27,BOS
24639,Jump Shot,33.9733,7,71,-118.2628,4,1,0,Nov-10,31,7,1,Center(C),2010/10/29,PHX
9937,Jump Shot,34.0333,61,11,-118.2088,7,2,0,2015-16,7,6,0,Center(C),2015/11/29,IND
4505,Jump Shot,33.8343,163,210,-118.1068,3,2,1,Aug-07,9,26,1,Right Side Center(RC),2008/5/23,SAS
1438,Jump Shot,33.9623,113,82,-118.1568,1,1,1,Dec-11,44,13,1,Right Side(R),2012/5/1,DEN
25628,Jump Shot,33.8713,37,173,-118.2328,5,3,0,Feb-01,5,17,0,Center(C),2002/2/26,MIL
24602,Jump Shot,33.9273,156,117,-118.1138,3,2,0,Jul-06,10,19,0,Right Side Center(RC),2007/3/11,DAL
12171,Jump Shot,33.8453,163,199,-118.1068,3,3,0,Jun-05,16,25,,Right Side Center(RC),2005/12/28,MEM
1232,Driving Layup Shot,34.0273,7,17,-118.2628,2,1,0,Dec-11,37,1,,Center(C),2012/2/20,POR
532,Jump Shot,33.8973,55,147,-118.2148,1,4,0,1997-98,24,15,0,Center(C),1998/1/6,VAN
11622,Jump Shot,33.9853,-44,59,-118.3138,1,1,0,Feb-01,11,7,0,Center(C),2002/1/11,MIN
5848,Jump Shot,34.0033,181,41,-118.0888,11,2,1,1996-97,13,18,0,Right Side(R),1997/5/12,UTA
23047,Jump Shot,33.9273,131,117,-118.1388,10,2,0,Apr-03,51,17,1,Right Side Center(RC),2004/4/1,HOU
14373,Jump Shot,34.0633,-218,-19,-118.4878,5,1,0,Oct-09,42,21,0,Left Side(L),2010/3/24,SAS
3356,Running Jump Shot,33.9073,-209,137,-118.4788,0,2,1,Mar-02,0,24,0,Left Side Center(LC),2003/4/24,MIN
18666,Jump Shot,33.9383,-74,106,-118.3438,10,2,0,1999-00,29,12,1,Left Side(L),1999/12/5,ORL
26305,Jump Shot,33.9103,168,134,-118.1018,9,1,0,2015-16,30,21,1,Right Side Center(RC),2015/12/11,SAS
5803,Jump Shot,33.9453,36,99,-118.2338,1,4,0,Mar-02,36,10,0,Center(C),2003/2/1,UTA
15576,Jump Shot,33.8853,-125,159,-118.3948,11,3,0,Sep-08,14,20,,Left Side Center(LC),2009/3/21,CHI
24562,Driving Dunk Shot,34.0443,0,0,-118.2698,9,3,0,1999-00,14,0,1,Center(C),2000/3/6,LAC
15783,Jump Shot,33.8713,-3,173,-118.2728,8,3,1,1999-00,22,17,0,Center(C),2000/4/30,SAC
18236,Jump Shot,33.8583,-171,186,-118.4408,3,1,0,2014-15,36,25,0,Left Side Center(LC),2014/11/18,ATL
176,Jump Shot,33.9013,81,143,-118.1888,11,2,0,1997-98,44,16,0,Right Side Center(RC),1997/11/26,BOS
21831,Jump Shot,33.8983,-164,146,-118.4338,5,2,0,Sep-08,15,21,,Left Side Center(LC),2009/2/24,OKC
9683,Layup Shot,34.0253,15,19,-118.2548,2,1,0,2014-15,25,2,,Center(C),2014/12/12,SAS
2931,Jump Shot,34.0323,233,12,-118.0368,1,3,0,Dec-11,13,23,1,Right Side(R),2012/3/16,MIN
18639,Jump Shot,33.8303,149,214,-118.1208,3,3,0,Jul-06,13,26,1,Right Side Center(RC),2007/3/16,POR
23376,Jump Shot,33.8633,-58,181,-118.3278,2,2,0,Jan-00,5,19,0,Center(C),2001/2/2,CHA
745,Jump Shot,33.8123,120,232,-118.1498,4,4,0,Aug-07,4,26,0,Right Side Center(RC),2008/2/26,POR
6418,Slam Dunk Shot,34.0443,0,0,-118.2698,8,2,0,1997-98,5,0,,Center(C),1998/4/14,DAL
7704,Driving Layup Shot,34.0443,0,0,-118.2698,1,3,0,Jan-00,28,0,1,Center(C),2000/11/30,SEA
23122,Jump Shot,33.8113,-111,233,-118.3808,1,4,0,2012-13,28,25,1,Left Side Center(LC),2013/1/1,PHI
